Dia;TM;TX;TN;HRM;PPT;PM;Volum
2012-02-14;-0.5;5.3;-3.2;66;0.0;905.0;143.183768767
2012-02-15;1.7;9.4;-3.5;56;0.0;908.7;143.30285914200002
2012-02-16;3.9;12.2;-2.3;48;0.0;908.3;143.258169931
2012-02-17;2.3;9.1;-1.8;81;0.0;911.6;143.222980632
2012-02-18;3.3;10.9;-1.3;72;0.0;909.1;142.999543128
2012-02-19;3.3;7.8;-0.3;84;0.0;909.2;143.115489497
2012-02-20;2.0;8.6;-3.5;52;0.0;911.4;143.240771594
2012-02-21;1.7;8.7;-3.3;63;0.0;914.3;143.104388351
2012-02-22;5.7;13.2;0.1;37;0.0;914.0;142.837928361
2012-02-23;9.2;17.1;2.3;24;0.0;915.2;142.578602653
2012-02-24;9.1;15.0;4.1;45;0.0;915.8;142.322746747
2012-02-25;9.7;17.7;3.8;51;0.0;911.4;142.409901566
2012-02-26;10.9;17.6;5.9;49;0.0;907.9;142.736388688
2012-02-27;6.8;12.7;1.6;77;0.0;911.6;143.042702878
2012-02-28;6.2;14.4;1.5;82;0.0;912.3;142.746783142
2012-02-29;9.2;17.3;3.1;56;0.0;911.6;140.83204556299998
2012-03-01;9.2;15.9;4.3;53;0.0;913.0;138.789
2012-03-02;9.1;16.2;3.4;42;0.0;914.2;136.446
2012-03-03;6.4;10.8;2.3;78;0.4;913.8;133.488
2012-03-04;7.7;13.4;3.0;65;0.0;910.9;130.787
2012-03-05;3.9;11.1;-1.7;70;0.0;910.7;128.188
2012-03-06;1.9;9.2;-2.1;53;0.0;909.5;125.876
2012-03-07;4.0;11.4;-2.4;55;0.0;913.0;124.639
2012-03-08;5.7;13.5;-0.8;40;0.0;911.2;123.941
2012-03-09;4.1;10.1;-1.5;42;0.0;917.0;123.354
2012-03-10;6.2;13.9;-0.1;41;0.0;917.4;123.0
2012-03-11;9.0;17.5;2.4;46;0.0;913.2;122.679
2012-03-12;10.0;19.1;2.9;54;0.0;913.5;122.334
2012-03-13;11.6;17.8;5.7;50;0.0;914.3;121.654
2012-03-14;12.1;18.0;6.6;49;0.0;915.8;121.258
2012-03-15;11.7;18.4;5.1;53;0.0;916.9;120.99
2012-03-16;9.4;17.4;3.8;44;0.0;915.2;120.819
2012-03-17;9.1;16.8;2.4;54;0.0;911.1;120.425
2012-03-18;8.3;13.8;3.4;57;0.0;909.9;120.356
2012-03-19;3.4;10.0;-0.9;73;0.8;915.2;120.319
2012-03-20;3.7;9.0;-0.9;69;3.6;916.2;120.064
2012-03-21;5.9;7.2;2.3;96;15.6;913.6;119.724
2012-03-22;4.6;10.0;1.2;94;19.8;911.8;119.905
2012-03-23;6.6;13.0;0.8;76;0.0;912.4;121.184
2012-03-24;9.0;15.6;3.0;60;0.0;913.1;120.845
2012-03-25;11.1;18.5;4.6;54;0.0;914.3;119.39
2012-03-26;9.9;14.6;5.7;54;0.0;915.6;117.937
2012-03-27;10.3;16.2;5.4;49;0.0;916.3;118.296
2012-03-28;11.2;18.0;4.9;43;0.0;915.0;118.842
2012-03-29;12.0;18.7;5.1;44;0.0;910.7;118.649
2012-03-30;14.1;20.6;8.2;38;0.0;905.6;118.348
2012-03-31;13.6;20.8;8.3;48;0.0;902.1;117.797
2012-04-01;12.7;18.6;7.6;51;0.0;900.3;117.346072976
2012-04-02;10.4;15.9;5.5;65;0.0;899.7;117.552081372
2012-04-03;7.3;9.9;4.1;88;5.3;897.8;117.98740888200001
2012-04-04;6.2;7.9;4.7;95;28.2;897.4;117.94069058299999
2012-04-05;6.8;10.0;3.5;88;2.4;898.8;118.09200700299999
2012-04-06;6.7;11.7;3.6;80;1.1;898.4;118.14861049299999
2012-04-07;5.9;11.2;2.5;63;4.3;898.1;118.409367781
2012-04-08;7.8;15.5;2.2;73;0.1;902.2;118.80227259700001
2012-04-09;7.3;14.1;1.9;79;0.0;902.2;118.82110531200001
2012-04-10;9.3;16.2;3.6;68;0.1;894.8;118.892071858
2012-04-11;7.0;14.9;0.2;67;0.0;897.0;118.44564119799999
2012-04-12;7.4;10.1;4.8;75;7.8;895.0;117.903776069
2012-04-13;4.7;9.8;1.4;86;2.5;893.2;118.182634566
2012-04-14;4.6;12.6;-0.3;78;7.4;891.5;118.39761667
2012-04-15;4.6;10.6;0.8;78;0.8;894.0;118.546377528
2012-04-16;5.3;10.8;1.4;49;0.0;900.2;118.60491935799999
2012-04-17;7.5;14.2;-0.3;39;0.0;901.7;117.657932931
2012-04-18;6.6;10.7;3.8;73;1.7;893.7;117.800582347
2012-04-19;6.3;12.6;1.1;73;2.1;889.7;117.577466229
2012-04-20;7.4;14.8;0.2;70;0.0;896.1;117.579900469
2012-04-21;9.3;15.7;3.0;73;0.7;901.6;118.084744594
2012-04-22;8.0;12.3;4.7;77;0.0;904.3;118.72407384700001
2012-04-23;8.7;13.2;3.2;69;0.0;900.4;118.85333682299999
2012-04-24;6.8;11.5;2.2;63;0.0;899.6;118.74930266700001
2012-04-25;10.0;15.1;4.7;62;0.0;899.4;118.656913931
2012-04-26;13.7;21.7;6.1;55;0.0;901.7;119.128746854
2012-04-27;15.6;20.6;11.0;47;0.0;904.2;119.11527624
2012-04-28;11.8;15.4;6.3;78;6.5;898.6;119.01995375700001
2012-04-29;8.6;14.8;3.4;69;0.1;901.9;119.305786073
2012-04-30;6.2;11.1;2.1;82;10.0;901.8;119.920702799
2012-05-01;8.7;15.2;1.8;65;0.0;905.9;121.137875795
2012-05-02;10.4;16.8;2.4;51;0.0;906.8;122.003897736
2012-05-03;12.8;19.8;4.9;46;0.0;903.9;122.35571198299999
2012-05-04;11.9;17.8;7.5;59;2.2;899.9;121.637641115
2012-05-05;11.6;16.7;6.3;57;0.0;899.7;121.472773913
2012-05-06;8.3;13.8;3.6;83;14.2;903.9;121.82830044100001
2012-05-07;12.0;17.9;3.3;64;0.0;908.7;122.079542549
2012-05-08;15.2;21.1;8.9;61;0.0;908.1;122.189227587
2012-05-09;16.3;21.4;11.2;73;0.0;910.8;122.209763146
2012-05-10;18.0;25.0;10.5;56;0.0;914.8;122.314470149
2012-05-11;19.8;26.1;12.6;50;0.0;916.7;122.595475528
2012-05-12;19.8;28.3;13.9;59;0.4;916.2;123.35800347899999
2012-05-13;14.2;19.6;8.7;86;4.4;910.9;124.160665205
2012-05-14;13.8;19.9;8.9;78;3.4;907.7;123.620288816
2012-05-15;10.5;15.8;7.3;90;0.1;907.9;123.648765434
2012-05-16;10.1;16.1;5.4;81;0.0;910.9;123.281831688
2012-05-17;10.9;17.5;3.7;85;0.0;907.0;122.60690852399999
2012-05-18;11.0;16.5;7.4;80;0.8;903.1;122.070566649
2012-05-19;11.2;18.3;7.6;87;0.0;899.6;122.330605049
2012-05-20;8.4;12.5;4.9;90;13.7;896.2;122.565546528
2012-05-21;7.7;14.2;4.9;84;1.0;897.8;122.292421819
2012-05-22;10.4;13.4;5.5;68;0.0;905.3;122.101340819
2012-05-23;15.8;22.1;10.2;58;0.0;910.8;122.130803826
2012-05-24;16.6;22.6;9.5;64;0.0;911.4;122.095425785
2012-05-25;16.9;24.6;10.4;66;0.0;908.1;122.16385907600001
2012-05-26;16.9;23.6;10.9;66;0.0;907.7;122.26463535399999
2012-05-27;16.1;21.5;11.4;77;0.0;909.1;122.830269212
2012-05-28;13.5;20.2;9.6;83;17.7;908.3;123.735123146
2012-05-29;15.0;22.4;9.3;74;0.0;908.2;124.94984124700001
2012-05-30;17.7;24.4;11.0;64;0.9;911.8;125.926281299
2012-05-31;17.6;24.0;11.1;68;0.0;912.5;127.109301934
2012-06-01;18.5;24.6;11.1;67;0.0;909.8;128.304
2012-06-02;21.0;27.9;13.7;52;0.0;907.4;129.32
2012-06-03;15.4;20.4;10.1;77;10.8;907.2;129.512
2012-06-04;14.3;21.9;11.0;84;0.0;908.2;129.957
2012-06-05;16.5;24.2;9.8;74;0.0;908.4;131.109
2012-06-06;17.3;24.5;11.9;82;0.0;904.8;132.144
2012-06-07;19.9;27.6;12.1;65;0.0;901.5;133.079
2012-06-08;16.2;21.5;10.4;78;0.0;904.7;133.767
2012-06-09;15.0;21.5;7.3;68;0.0;908.5;134.422
2012-06-10;16.7;23.2;10.4;73;0.7;905.1;134.481
2012-06-11;14.8;20.0;7.9;77;0.1;901.2;135.138
2012-06-12;12.1;19.6;7.6;73;1.1;903.6;135.752
2012-06-13;12.8;20.2;6.5;79;0.0;909.1;136.401
2012-06-14;16.2;24.0;9.2;65;0.0;909.2;137.05
2012-06-15;18.7;26.7;10.1;49;0.0;911.4;137.615
2012-06-16;20.6;28.5;11.8;48;0.0;912.2;138.15200000000002
2012-06-17;19.5;25.9;12.8;68;0.0;911.7;138.601
2012-06-18;19.0;25.9;12.3;61;0.0;910.1;138.639
2012-06-19;18.6;26.6;13.9;69;0.0;908.5;138.378
2012-06-20;20.0;28.4;12.7;63;0.8;906.5;137.83
2012-06-21;21.8;29.8;15.0;53;0.0;906.8;137.795
2012-06-22;18.1;24.7;12.6;70;0.0;912.7;137.885
2012-06-23;18.8;27.8;10.9;67;0.0;914.7;137.754
2012-06-24;20.4;27.1;12.7;57;0.0;914.2;137.917
2012-06-25;20.8;27.6;13.2;63;0.0;913.5;138.143
2012-06-26;22.0;28.9;14.2;61;0.0;914.2;138.09
2012-06-27;23.9;31.4;16.1;47;0.0;911.6;137.917
2012-06-28;25.2;32.3;18.0;40;0.0;906.6;137.46
2012-06-29;23.6;33.1;15.5;55;0.0;905.8;137.07399999999998
2012-06-30;24.0;32.5;17.0;50;0.0;906.0;137.321
2012-07-01;15.6;21.9;11.6;83;2.7;907.0;137.504303618
2012-07-02;15.0;22.5;8.3;77;0.0;910.0;137.784010653
2012-07-03;18.3;27.8;9.4;69;0.0;910.0;138.062263135
2012-07-04;20.2;28.3;12.9;47;0.0;905.7;138.315322677
2012-07-05;16.7;22.9;10.9;81;1.9;904.2;137.996470913
