Dia;TM;TX;TN;HRM;PPT;PM;Volum;Entrada;Sortida
2014-05-25;10.8;16.9;4.4;69;0.8;907.7;124.02799999999999;9.948838;5.932633999999998
2014-05-26;7.8;15.7;3.7;91;18.7;908.0;123.76100000000001;14.88115;39.873723404
2014-05-27;9.3;17.5;2.9;85;0.0;908.6;122.98200000000001;11.038084;42.6907375
2014-05-28;9.9;16.4;5.4;87;14.2;905.0;121.822;13.065762;40.443537634
2014-05-29;11.0;17.3;7.5;86;3.9;906.7;121.12100000000001;16.433203;36.962283582
2014-05-30;9.1;15.0;5.0;92;10.8;908.5;121.09899999999999;16.158867;10.487571
2014-05-31;11.0;19.7;4.9;77;0.0;909.0;122.195;17.888889000000006;32.438909091
2014-06-01;14.0;20.6;6.6;65;0.0;909.6;122.87200000000001;9.725694;39.422837838
2014-06-02;12.2;16.8;7.2;77;0.0;909.5;123.08;9.733796;0.0
2014-06-03;13.0;19.0;6.4;71;0.0;907.8;123.925;9.186343;-0.003472
2014-06-04;14.2;20.9;8.2;67;0.3;905.3;124.73200000000001;9.488426;0.240741
2014-06-05;15.2;23.4;8.0;68;0.2;906.6;125.155;8.314815;6.0
2014-06-06;16.0;23.6;9.9;71;0.0;908.0;125.43;10.583333;5.918981
2014-06-07;19.4;25.3;11.1;51;0.0;909.6;126.095;8.75;0.0
2014-06-08;22.3;27.9;14.6;37;0.0;911.7;126.855;8.80787;0.0
2014-06-09;20.9;28.0;13.6;50;0.0;911.1;127.554;6.993056;0.5
2014-06-10;19.7;27.0;11.9;50;0.0;911.1;126.899;7.696758999999999;48.552486111
2014-06-11;19.2;27.4;11.7;59;0.0;913.9;124.603;8.013889;47.193796407
2014-06-12;18.6;26.5;12.8;66;0.0;914.2;122.081;8.349537;44.287
2014-06-13;19.1;27.9;13.4;62;0.0;911.1;121.994;8.078704;0.0
2014-06-14;17.2;25.0;11.2;72;22.4;906.7;122.816;11.111111;0.0
2014-06-15;13.3;20.5;8.1;85;3.8;905.6;124.15799999999999;10.0;0.0
2014-06-16;14.6;21.4;10.0;78;0.0;907.1;125.40299999999999;9.375;0.0
2014-06-17;12.5;20.3;8.3;84;8.8;907.2;125.56700000000001;8.171296;8.75
2014-06-18;12.8;19.7;7.4;83;17.7;908.9;125.925;9.571759;3.75
2014-06-19;15.2;23.0;7.0;76;0.0;910.2;126.904;9.523148;2.0
2014-06-20;18.7;26.6;11.0;71;0.0;908.6;127.461;8.47338;4.075231
2014-06-21;19.2;26.2;11.8;61;0.0;907.9;128.023;7.696758999999999;0.0
2014-06-22;17.0;23.2;11.0;79;0.0;909.4;128.61700000000002;6.539352;0.0
2014-06-23;18.1;24.8;12.5;85;0.0;910.2;129.162;5.960648;0.0
2014-06-24;15.9;22.8;11.2;86;0.4;906.2;129.763;10.173611;0.0
2014-06-25;14.6;20.6;9.9;89;0.0;904.3;131.41299999999998;21.689815;0.0
2014-06-26;15.3;21.6;10.0;85;5.0;907.2;132.767;13.368056;40.890647059
2014-06-27;17.0;24.7;9.5;73;0.0;910.2;133.744;13.061343;0.260417
2014-06-28;19.5;26.8;12.2;50;0.0;907.3;134.994;14.974537;2.092593
2014-06-29;14.6;21.2;7.9;82;19.0;907.1;136.012;12.951389;0.0
2014-06-30;14.3;22.3;7.6;83;0.0;909.6;137.137;39.229167;31.695465753
2014-07-01;16.2;25.2;10.1;79;0.1;907.3;137.358;17.597517;40.923945055
2014-07-02;15.9;20.8;11.9;88;0.0;909.6;137.567;37.665509;31.450231
2014-07-03;16.2;21.0;10.8;67;0.2;911.7;137.719;16.748843;33.022168675
2014-07-04;17.6;25.2;11.7;74;0.0;906.3;137.24;10.646991;34.510284314
2014-07-05;19.9;27.5;11.6;63;0.0;908.5;136.8;11.136574;35.260222221999996
2014-07-06;20.3;27.1;14.4;61;0.0;906.1;136.634;10.296296;38.560476923
2014-07-07;13.1;19.0;8.9;94;22.2;907.5;136.178;30.49151;38.08512069
2014-07-08;13.2;19.8;7.4;90;0.0;909.3;137.335;40.696655;48.213848101
2014-07-09;13.0;20.3;8.8;91;4.6;908.1;137.565;24.16475;44.741478947
2014-07-10;14.6;23.0;8.4;81;0.1;907.8;135.569;18.560086;47.769488372
2014-07-11;15.3;22.1;10.5;79;0.0;908.1;133.17;16.505874;38.147758621
2014-07-12;13.8;20.5;9.4;87;0.0;908.4;130.798;14.219742000000002;44.774834101
2014-07-13;15.7;22.4;10.3;82;0.0;908.6;128.18;13.547139;43.193395833000004
2014-07-14;16.4;22.9;12.4;88;0.0;910.0;126.288;16.183372;49.06428571399999
2014-07-15;18.4;25.3;12.6;86;0.0;912.2;124.223;11.991842;49.793866666999996
2014-07-16;19.1;26.4;13.2;80;1.5;913.1;122.588;13.195624;48.995854838999996
2014-07-17;21.7;31.4;13.4;67;0.0;912.5;121.477;12.177083;39.349032258
2014-07-18;21.4;31.2;13.9;57;0.0;910.2;120.98100000000001;8.402258;44.308847458
2014-07-19;21.6;26.9;15.7;55;0.0;905.9;121.13;7.824074;0.0
2014-07-20;18.4;26.5;10.8;63;1.5;905.7;121.78;6.9328699999999985;0.0
2014-07-21;16.2;23.3;9.7;73;0.0;910.0;122.34700000000001;8.573336;4.58028
2014-07-22;18.0;26.1;10.3;63;0.0;908.6;122.09100000000001;6.916667;41.518087719
2014-07-23;18.7;27.2;10.6;65;0.0;906.1;120.713;7.118794;49.936164557
2014-07-24;20.4;26.3;15.2;62;0.0;906.2;119.29700000000001;7.7;47.053173333000004
2014-07-25;18.3;25.1;13.6;80;10.3;906.8;118.027;7.1296300000000015;20.0
2014-07-26;18.4;25.7;11.1;80;2.5;908.4;118.382;20.173611;0.0
2014-07-27;18.8;25.8;13.5;84;0.0;909.9;119.875;10.706019;0.0
2014-07-28;16.5;21.5;13.4;91;27.4;907.4;120.26899999999999;10.0;38.617243902
2014-07-29;15.1;20.8;10.5;83;1.2;905.2;121.54700000000001;12.0;9.0
2014-07-30;17.5;26.0;9.8;70;0.0;907.0;121.714;12.51227;8.530788000000001
2014-07-31;18.8;28.4;10.4;68;0.0;907.1;121.88;9.200082;48.653375
2014-08-01;18.1;25.8;13.2;82;3.5;904.8;120.346;6.640046000000001;48.55290625
2014-08-02;16.7;24.0;12.7;89;11.7;902.9;120.146;8.871528;1.533565
2014-08-03;17.7;25.8;11.5;82;0.1;906.2;120.935;16.340889;3.875611
2014-08-04;17.7;25.2;12.8;88;0.5;909.6;121.26;11.825171;44.736637681000005
2014-08-05;17.0;24.5;13.2;89;8.6;911.1;120.445;8.527778;49.120747126000005
2014-08-06;18.0;25.6;11.6;86;3.1;910.3;119.531;8.210647999999999;43.25904
2014-08-07;19.4;26.8;14.2;87;0.0;909.6;118.946;11.527778;49.619108108
2014-08-08;19.7;27.8;13.1;76;0.0;907.6;118.824;11.0;46.664493333
2014-08-09;19.3;25.8;14.7;75;0.0;907.6;118.882;11.0;10.0
2014-08-10;21.7;31.0;13.2;72;0.0;906.2;119.52600000000001;9.571759;0.0
2014-08-11;19.8;26.9;15.0;84;0.0;909.0;119.818;7.363426;13.0
2014-08-12;19.2;25.9;14.2;82;0.0;907.6;119.464;12.0;12.0
2014-08-13;18.1;23.0;11.4;76;0.0;904.7;119.523;11.0;11.0
2014-08-14;15.7;23.7;9.3;71;0.0;909.4;119.67399999999999;8.789814999999999;7.1
2014-08-15;14.8;23.4;8.9;85;0.9;911.0;120.052;9.594907;0.0
2014-08-16;14.4;22.7;9.4;80;0.3;912.4;120.79;7.916666999999999;0.0
2014-08-17;17.3;27.0;10.6;71;0.0;910.6;121.42200000000001;6.25;0.0
2014-08-18;19.1;28.3;12.6;76;0.0;906.6;121.85;6.565741;7.7
2014-08-19;17.6;25.7;12.4;81;0.0;906.8;121.507;9.342593;33.674866666999996
2014-08-20;15.7;22.1;13.0;91;10.7;908.7;121.14;7.3101850000000015;37.374671233
2014-08-21;14.8;20.8;12.0;92;15.1;909.3;121.618;12.5;0.0
2014-08-22;14.6;18.7;10.4;99;89.0;908.4;123.205;66.145833;39.385566667
2014-08-23;14.4;21.2;10.6;92;1.7;910.2;130.901;58.604167;39.252895833000004
2014-08-24;17.2;24.7;10.8;82;0.0;911.5;133.41299999999998;15.0;0.689815
2014-08-25;20.3;27.6;12.9;70;0.0;909.7;133.489;12.0;46.458035088
2014-08-26;21.2;30.0;13.4;66;0.0;906.8;129.195;10.0;46.453079861000006
2014-08-27;19.5;27.9;14.7;79;0.0;909.1;129.195;10.74;46.337267361
2014-08-28;20.3;29.0;13.9;78;0.0;910.2;124.42399999999999;17.0;47.533112971
2014-08-29;18.9;25.1;14.3;82;0.8;910.9;120.348;13.0;41.344398907
2014-08-30;17.6;24.2;13.8;86;1.6;911.1;116.773;31.67;40.787265306
2014-08-31;17.5;24.4;12.6;85;0.0;910.2;116.39200000000001;18.33;34.073836735
2014-09-01;18.7;26.0;13.0;88;0.0;908.8;117.445;11.8;16.811574
2014-09-02;18.1;25.6;12.3;85;0.0;907.2;116.625;11.5;22.611111
2014-09-03;17.2;24.0;10.9;81;0.0;906.1;115.646;10.11;22.829907
2014-09-04;17.4;22.3;13.9;93;0.9;907.2;114.456;15.0;25.99537
2014-09-05;16.9;22.8;13.0;94;47.9;907.9;115.07600000000001;56.4;20.367666667
2014-09-06;17.6;26.8;12.2;90;7.6;906.5;121.4;64.77;0.001481
2014-09-07;18.6;26.3;11.8;85;0.0;906.6;128.572;80.63;0.005
2014-09-08;18.7;26.7;14.3;87;0.0;908.6;131.281;30.606481;43.853712329
2014-09-09;16.1;24.2;10.4;90;12.9;909.9;132.216;46.873843;40.946459677
2014-09-10;17.5;25.4;10.6;83;0.0;907.0;134.08700000000002;26.5625;39.199517241
2014-09-11;18.6;25.6;13.4;84;5.5;905.5;134.208;29.392113;32.384315271
2014-09-12;17.0;22.5;12.3;85;0.1;907.3;133.835;16.085648000000006;32.633526316
2014-09-13;17.1;24.6;10.5;85;0.0;909.2;134.059;24.965278;36.87112963
2014-09-14;16.8;23.8;13.0;88;10.3;907.5;134.49;11.304398;38.838959184000004
2014-09-15;15.9;23.4;10.8;87;0.0;906.5;135.132;26.140046;46.245
2014-09-16;16.9;23.3;11.8;89;0.1;905.7;133.969;15.375;39.726607595
2014-09-17;16.5;23.6;11.4;91;1.6;902.6;134.20600000000002;7.424769;32.60903125
2014-09-18;16.7;23.5;11.3;85;0.0;903.7;133.882;12.400463;33.991280488
2014-09-19;17.5;25.7;11.7;79;0.0;906.3;133.505;11.0;37.540846154
2014-09-20;18.2;27.0;12.0;70;0.0;909.8;133.341;11.16088;35.295205882
2014-09-21;16.9;24.4;12.2;80;0.0;911.0;133.308;10.243056;39.628875
2014-09-22;14.8;18.2;12.3;86;1.0;907.6;132.621;11.228009;39.046818181999996
2014-09-23;13.4;18.0;10.3;96;6.8;905.7;131.086;12.550926;36.480455556
2014-09-24;12.6;16.9;9.1;96;2.3;907.7;130.033;11.6875;36.090557376999996
2014-09-25;11.9;19.1;7.2;88;0.0;910.8;130.17;14.153935;33.1798
2014-09-26;11.7;21.2;6.3;87;0.0;914.0;130.366;9.892361;38.684344261999996
2014-09-27;12.8;21.6;6.5;82;0.0;915.2;130.07399999999998;9.789352;40.729125
2014-09-28;13.6;15.0;10.2;100;54.4;914.4;130.80200000000002;20.552083;6.107639
2014-09-29;15.3;20.8;11.3;98;0.6;914.3;132.935;49.24537;38.687956522
2014-09-30;13.9;17.2;11.4;99;0.0;915.5;133.391;39.708333;45.927639175
2014-10-01;14.6;20.6;11.1;92;0.0;916.5;131.005;25.184028;38.697015385
2014-10-02;14.7;22.4;9.6;86;0.2;915.8;129.774;19.196759;36.196653595
2014-10-03;14.2;22.2;10.1;87;0.0;913.3;128.86;19.889815;39.385606556999996
2014-10-04;15.0;23.7;9.8;88;2.3;909.7;128.819;17.252315;4.740741000000001
2014-10-05;12.6;18.2;10.2;93;7.0;908.2;130.137;30.365741;14.775463
2014-10-06;14.8;20.3;10.0;82;0.0;904.8;131.30200000000002;20.407407;32.211545455
2014-10-07;15.7;23.0;11.2;74;0.0;904.5;132.122;15.148148;46.584411765
2014-10-08;15.9;23.2;9.7;70;0.0;905.0;132.09;16.680556;41.340495413
2014-10-09;15.6;24.6;10.7;76;0.0;905.0;130.489;16.052083;43.0937
2014-10-10;15.6;23.7;10.5;80;0.0;905.5;127.569;12.0;41.641131068
2014-10-11;14.5;21.5;8.6;83;0.0;906.3;125.859;15.174769;31.829277778
2014-10-12;15.9;21.1;12.6;73;10.9;902.7;126.42299999999999;11.625463;36.930933333
2014-10-13;14.0;19.8;10.0;66;0.0;901.8;126.91;13.517593;5.3
2014-10-14;11.4;18.0;6.9;77;0.0;900.8;127.385;12.571759;10.210648
2014-10-15;11.9;18.2;7.0;81;0.0;902.9;127.456;11.637731;12.818287
2014-10-16;15.8;21.8;10.3;73;0.0;905.7;127.37299999999999;10.555556;11.145833
2014-10-17;16.9;23.4;11.4;68;0.0;909.5;127.395;12.596065;8.46412
2014-10-18;17.5;25.1;10.7;51;0.0;912.7;128.03799999999998;9.479167;0.0
2014-10-19;16.2;26.0;10.9;67;0.0;915.8;128.872;9.513889;0.0
2014-10-20;18.2;25.7;10.6;47;0.0;913.9;129.536;9.200231;46.765172414
2014-10-21;16.5;24.2;10.4;63;0.0;912.0;129.80200000000002;8.553241;0.0
2014-10-22;11.9;19.9;5.8;73;0.0;912.7;130.526;8.0;5.0
2014-10-23;12.6;21.6;5.6;67;0.0;910.3;130.736;4.888889;8.5
2014-10-24;14.3;24.5;7.9;56;0.0;909.2;130.311;7.255787;36.027261364
2014-10-25;15.2;24.3;9.6;63;0.0;911.8;129.561;6.0;12.872685
2014-10-26;13.6;20.6;8.3;80;0.0;913.7;129.032;7.0;5.0
2014-10-27;11.3;14.0;9.5;92;0.0;912.7;129.209;8.782407000000001;7.0
2014-10-28;10.7;17.4;7.3;94;0.0;909.3;129.312;6.0879629999999985;2.5
2014-10-29;10.6;17.8;6.5;95;0.0;909.5;129.69799999999998;6.574074;0.0
2014-10-30;11.6;18.8;7.1;93;0.0;913.5;130.096;5.8958330000000005;3.5
2014-10-31;11.7;19.1;6.9;84;0.0;914.7;129.843;8.736111;42.502310345
2014-11-01;10.6;15.9;7.4;94;0.0;914.1;129.156;8.978799;5.40241
2014-11-02;11.5;17.8;7.6;89;0.0;910.7;129.489;9.194444;5.0046300000000015
2014-11-03;12.0;13.8;8.8;80;3.6;902.5;129.376;6.621528;12.362269
2014-11-04;7.7;10.7;2.2;96;11.1;889.2;129.566;10.519546;-0.001287
2014-11-05;5.1;13.2;1.1;92;0.1;895.2;130.335;8.658565;7.940972
2014-11-06;4.6;12.7;0.0;84;0.0;901.7;129.747;7.645833;36.889125
2014-11-07;7.3;16.7;0.0;76;0.0;902.9;129.289;6.100694;44.108861702
2014-11-08;8.1;14.5;3.0;74;0.0;902.7;127.26899999999999;6.3692129999999985;42.132267327
2014-11-09;7.3;10.3;4.9;79;0.0;898.7;126.243;7.063657000000001;37.65326
2014-11-10;6.7;11.5;3.4;93;0.1;901.9;125.01799999999999;6.665508999999999;42.097103093
2014-11-11;6.2;12.0;3.6;83;1.8;895.9;123.755;6.2;20.489583
2014-11-12;6.0;12.6;2.2;90;0.0;897.7;123.281;6.2;17.142360999999998
2014-11-13;8.1;15.2;1.8;77;0.0;902.2;123.125;6.2;7.998842999999999
2014-11-14;11.5;15.7;7.9;79;4.7;898.6;123.637;6.324074;0.00463
2014-11-15;7.5;10.7;5.6;75;0.1;896.8;124.285;7.730324;-0.001157
2014-11-16;6.3;11.5;2.9;74;0.0;898.2;124.999;8.449074000000001;0.0
2014-11-17;5.6;10.5;0.7;81;0.0;897.4;125.605;6.7835649999999985;0.383102
2014-11-18;4.4;11.0;0.3;81;0.0;901.8;126.165;6.422454;-0.001157
2014-11-19;6.8;15.8;1.1;75;0.0;907.1;126.28200000000001;4.877315;8.974537
2014-11-20;7.9;15.4;3.5;90;0.0;911.2;126.197;9.657407;10.236111
2014-11-21;9.4;16.4;5.2;93;0.0;910.4;125.80799999999999;6.304398;14.452546
2014-11-22;13.1;17.8;6.5;70;0.0;909.4;125.488;7.011574;7.601852
2014-11-23;13.4;18.0;10.7;72;0.0;910.2;125.294;6.299769;5.1307870000000015
2014-11-24;11.5;14.0;9.7;97;2.2;909.4;125.55;8.37963;7.800926
2014-11-25;10.9;14.2;8.8;99;1.0;907.7;125.295;6.641203999999999;11.861111
2014-11-26;8.6;12.3;4.9;99;10.8;902.2;125.275;8.550925999999999;1.178241
2014-11-27;8.0;11.7;4.2;91;1.0;896.9;125.333;7.1828699999999985;18.594907
2014-11-28;10.6;13.5;9.0;93;14.8;890.0;124.765;16.891128;16.891128
2014-11-29;10.5;11.6;9.4;99;77.4;891.7;128.50799999999998;176.81713;33.75
2014-11-30;9.5;11.3;5.5;99;66.1;891.8;148.558;453.541667;217.916667
2014-12-01;8.0;11.9;3.3;94;0.1;890.7;158.597;320.50463;314.0
2014-12-02;6.5;13.5;2.0;77;0.0;896.3;157.335;147.331019;171.0
2014-12-03;3.4;6.3;1.1;99;0.3;899.7;154.49;91.660556;130.48
2014-12-04;4.6;6.5;3.0;100;5.0;900.1;151.482;63.212315;89.96
2014-12-05;3.1;4.6;-0.3;100;0.0;904.2;149.03;47.288333;60.83
2014-12-06;1.6;8.5;-2.1;87;0.0;905.8;149.259;37.881944;30.0
2014-12-07;2.7;10.6;-1.0;72;0.1;908.5;149.614;30.266204;30.0
2014-12-08;4.2;9.8;1.4;71;0.0;910.2;149.501;28.159722;30.0
2014-12-09;1.4;5.7;-1.9;42;0.0;909.1;149.44899999999996;28.680556;30.0
2014-12-10;1.8;7.7;-2.3;42;0.0;914.3;149.252;18.864259;21.48
2014-12-11;5.3;12.9;0.2;77;0.0;913.4;149.278;22.775185;20.09
2014-12-12;4.9;11.2;-0.8;69;0.0;907.7;149.195;33.251852;30.0206
2014-12-13;7.1;13.0;1.2;54;0.0;903.9;148.607;12.063056;20.57
2014-12-14;7.8;12.7;5.6;80;4.8;905.8;148.192;38.148426;44.41
2014-12-15;5.1;6.0;4.3;99;21.3;905.8;147.887;42.520833;42.0
2014-12-16;4.0;9.6;1.1;98;0.3;903.4;147.885;31.489815000000004;32.925
2014-12-17;3.0;6.8;-0.8;97;0.1;907.9;147.805;28.368056;23.8458
2014-12-18;8.8;16.0;3.6;78;0.0;913.1;147.59;29.634444;30.606667
2014-12-19;8.7;16.2;4.6;86;0.0;916.2;147.543;31.213333;31.213333
2014-12-20;5.5;11.1;3.3;94;0.0;918.2;147.726;36.773704;31.820628571
2014-12-21;7.3;16.4;2.3;58;0.0;919.3;148.08;32.3125;30.750567568
2014-12-22;7.7;17.7;2.8;47;0.0;919.6;148.22299999999996;33.54;33.537774648
2014-12-23;8.0;17.3;3.0;36;0.0;917.2;148.29399999999995;15.143519;48.37643038
2014-12-24;4.5;11.4;0.1;56;0.0;916.1;147.566;16.296295999999998;31.471038462
2014-12-25;3.4;10.6;-1.6;73;0.0;916.6;148.077;15.703704;2.0
2014-12-26;2.8;9.0;-0.6;83;0.0;915.6;148.998;14.453704;40.915448276
2014-12-27;2.0;5.5;-1.3;91;0.0;904.3;148.806;10.949074;0.0
2014-12-28;0.8;5.6;-3.9;61;0.1;899.6;149.861;11.319444;0.0
2014-12-29;-0.4;5.7;-4.0;30;0.0;913.3;150.88;13.898148;2.0
2014-12-30;1.0;8.3;-3.2;39;0.0;917.3;151.752;9.300926;4.0
2014-12-31;3.0;11.7;-2.4;48;0.0;914.9;152.245;10.212963;3.5
2015-01-01;1.4;8.4;-3.7;71;0.0;920.4;152.81;8.066203999999999;2.8
2015-01-02;7.6;17.6;0.4;37;0.0;923.2;152.69;12.710648;50.249444444
2015-01-03;9.8;17.8;5.7;32;0.0;921.4;151.57;11.708333;46.4467
2015-01-04;7.2;15.9;1.1;52;0.0;919.4;151.32;10.981481;7.0
2015-01-05;6.0;14.8;1.1;55;0.0;917.2;151.33;11.752315;36.986106383
2015-01-06;4.7;12.3;0.5;80;0.0;913.6;151.24;8.346759;42.458044444
2015-01-07;2.5;9.5;-1.2;93;0.0;917.9;149.59;7.929398;47.1130625
2015-01-08;3.8;12.4;-1.4;78;0.0;923.1;146.16;8.7;40.501523076999995
2015-01-09;7.1;15.5;0.1;51;0.0;926.3;143.89;8.6;43.192129412
2015-01-10;11.4;20.8;5.4;38;0.0;920.2;143.23;8.668981;0.0
2015-01-11;5.9;14.5;1.1;82;0.0;916.8;143.98;7.928241000000001;0.0
2015-01-12;7.5;15.5;-0.4;39;0.0;919.7;144.68;8.726852000000001;0.0
2015-01-13;8.7;12.4;5.2;48;0.0;913.1;145.4;7.604166999999999;0.0
2015-01-14;6.7;11.8;1.3;62;0.0;912.7;145.67;8.80787;37.21676087
2015-01-15;8.5;12.6;6.1;52;0.0;905.6;145.51;7.743056;0.0
2015-01-16;5.6;10.3;-0.3;75;1.9;899.2;145.3;7.1375;48.436714286000004
2015-01-17;-0.1;6.4;-3.4;95;0.0;906.9;144.86;9.518519;49.168
2015-01-18;1.0;6.6;-4.1;76;0.2;902.6;144.22;8.453704;48.136442308
2015-01-19;0.4;1.9;-0.7;100;9.3;897.8;143.76;11.736111;12.5
2015-01-20;0.7;5.3;-1.2;97;0.0;896.9;143.35;8.715278;10.0
2015-01-21;-0.4;5.5;-3.5;94;0.0;895.0;143.51;8.206019;5.0
2015-01-22;0.4;8.2;-3.4;84;0.0;898.4;143.93;8.631019;4.8
2015-01-23;2.0;8.8;-3.3;56;0.0;903.8;144.26;6.803135;2.705912
2015-01-24;4.0;10.7;-1.5;40;0.1;907.0;144.62;6.678241000000001;0.0
2015-01-25;3.8;10.2;-0.8;21;0.0;908.4;145.17;6.041667;0.0
2015-01-26;1.8;5.5;-1.9;60;0.0;912.4;145.7;6.331019;0.0
2015-01-27;3.2;9.4;-0.6;70;0.0;909.7;146.26;6.851852;0.0
2015-01-28;2.2;7.7;-2.5;75;0.0;908.2;146.46;7.434295;30.845583333
2015-01-29;4.3;8.7;0.3;80;0.0;894.7;146.79;7.707211;1.468785
2015-01-30;4.4;7.7;0.3;80;0.0;882.5;147.29;7.171991;37.267875
2015-01-31;2.4;9.5;-1.9;80;7.0;880.7;146.68;12.344227;41.954779816999995
2015-02-01;-0.7;5.4;-3.8;65;0.0;891.7;145.07;9.697864;42.013783581999995
2015-02-02;-0.3;6.3;-5.7;65;0.0;895.1;143.23;9.292293;49.697702703000004
2015-02-03;-1.0;1.6;-5.3;94;3.1;887.1;142.79;5.978008999999999;41.363615385
2015-02-04;-2.0;0.5;-3.8;80;0.3;886.6;142.45;8.069444;41.757826923
2015-02-05;-0.6;5.7;-6.8;53;0.2;890.0;140.87;7.144676;39.650977528
2015-02-06;-3.1;5.3;-9.0;56;0.0;895.1;139.4;8.247195;43.871709677
2015-02-07;-0.6;6.6;-6.1;80;0.0;905.0;137.56;6.7083330000000005;38.729020833
2015-02-08;0.2;8.0;-3.7;78;0.0;906.5;136.61;6.6072630000000006;1.410504
2015-02-09;2.2;10.2;-2.8;51;0.0;912.3;136.95;6.382781;3.523984
2015-02-10;5.5;14.6;-2.4;42;0.0;912.3;137.02;6.797273;44.385833333
2015-02-11;4.8;11.9;0.4;44;0.0;910.9;136.6;5.790508999999999;43.536375
2015-02-12;5.1;11.4;-0.1;59;0.0;909.4;136.16;8.218906;35.166619048
2015-02-13;6.3;11.5;3.2;62;0.0;907.6;136.14;6.999258;2.057128
2015-02-14;4.4;8.8;0.8;73;0.0;902.1;136.6;5.5671300000000015;0.0
2015-02-15;3.7;9.6;0.1;86;0.9;898.5;137.06;5.965278;1.0
2015-02-16;4.3;11.6;-2.3;57;0.0;904.7;137.52;5.663515;0.686663
2015-02-17;5.9;10.9;3.0;56;0.0;913.1;137.97;5.6134260000000005;0.0
2015-02-18;5.0;9.6;0.1;59;0.0;918.9;138.33;6.068008;6.068008
2015-02-19;3.1;9.9;-1.0;80;0.0;918.0;138.16;6.072979;34.684227273000005
2015-02-20;3.2;10.8;-2.4;78;0.0;908.8;137.42;6.664352;12.0
2015-02-21;2.7;6.2;-1.9;85;0.2;894.1;137.3;4.965278;0.0
2015-02-22;1.8;8.9;-2.6;40;0.0;896.3;137.72;5.476158;1.124306
2015-02-23;6.0;14.3;0.1;59;11.5;899.0;138.13;6.670139;1.056713
2015-02-24;2.2;8.9;-0.9;71;0.1;902.6;138.61;6.612711999999998;3.487712
2015-02-25;4.8;11.0;0.2;52;0.0;905.7;138.61;9.080165;12.830165
2015-02-26;5.5;10.6;1.5;83;0.2;906.6;138.33;8.030266000000001;6.79184
2015-02-27;4.0;10.2;-2.6;76;0.0;904.0;138.58;7.837671;6.900171
2015-02-28;3.1;11.9;-3.8;64;0.0;908.0;138.66;7.1786970000000005;7.259714999999999
2015-03-01;9.2;18.6;3.2;71;0.0;909.4;138.71;7.679958999999998;2.28644
2015-03-02;11.2;18.4;7.1;77;0.0;910.4;138.78;8.795506;38.053057143000004
2015-03-03;9.5;16.3;5.7;84;0.0;913.5;136.98;7.997707000000001;45.835145038
2015-03-04;4.0;8.8;-2.3;87;17.0;912.9;135.79;11.066204;3.3
2015-03-05;4.4;11.9;-2.2;33;0.0;914.3;136.78;10.821759;0.0
2015-03-06;6.3;14.5;-0.8;43;0.0;918.1;137.19;11.190972;46.44193617
2015-03-07;8.6;16.9;2.4;52;0.0;916.3;136.52;11.020833;45.829029412
2015-03-08;6.9;13.5;3.2;55;0.0;913.2;136.62;7.430556;0.0
2015-03-09;8.3;14.8;3.6;65;0.0;913.2;137.15;8.37037;38.681028571
2015-03-10;9.1;16.5;3.2;64;0.0;914.4;136.72;7.606481;37.533360465
2015-03-11;11.4;20.8;4.2;51;0.0;913.3;135.98;8.884259;35.270692308
2015-03-12;10.0;17.4;4.4;61;0.0;910.6;135.32;9.273148;40.407195652
2015-03-13;8.7;15.4;4.8;67;5.3;909.5;134.91;7.831019;36.245777778000004
2015-03-14;0.9;5.4;-3.0;99;8.3;907.1;134.45;9.771991;40.708467741999996
2015-03-15;1.2;7.6;-3.3;87;4.5;904.8;134.16;10.472222;43.111615385
2015-03-16;1.1;5.7;-1.5;97;0.5;907.1;133.15;9.528935;41.840006623
2015-03-17;4.2;11.0;-1.4;92;0.6;909.7;130.81;10.641204;40.087823529
2015-03-18;5.9;8.4;4.6;97;0.0;910.2;128.65;10.1875;44.340429487
2015-03-19;7.6;12.8;4.0;67;0.0;909.4;126.38;9.865741;46.711756756999996
2015-03-20;6.8;9.2;5.8;79;0.1;906.3;125.69;11.101852;44.150744186000004
2015-03-21;6.6;7.8;5.5;100;57.0;901.3;125.97;61.064815;41.308568965999996
2015-03-22;4.8;10.1;2.9;97;0.0;901.1;132.79;57.1875;0.0
2015-03-23;5.4;6.9;4.4;100;1.2;901.7;137.09;39.12037;0.0
2015-03-24;5.1;6.1;4.2;100;1.2;896.6;140.05;30.12037;3.5
2015-03-25;4.6;9.5;1.3;96;6.9;892.9;142.19;27.715278;37.055612245
2015-03-26;4.9;12.1;-1.8;73;0.0;901.0;143.12;24.027778;45.95255555600001
2015-03-27;8.7;16.6;2.4;75;0.0;908.6;143.96;17.525463000000002;8.833333
2015-03-28;11.7;21.3;6.7;65;0.0;911.9;144.64;17.655093;30.720875
2015-03-29;10.1;16.1;4.8;72;0.0;911.1;145.44;17.200926000000006;46.7469
2015-03-30;11.9;18.8;6.7;63;0.0;910.4;145.78;19.967593;41.972323529
2015-03-31;13.1;19.8;7.2;68;0.0;912.9;145.69;19.716435;33.498247312
2015-04-01;9.1;17.7;4.6;84;0.0;914.3;146.27;17.587963000000002;36.807914286
2015-04-02;8.5;15.3;1.7;82;0.0;913.1;147.13;14.875;36.94524000000001
